parent_chembl_id,name,molecule_type,max_phase,first_approval,withdrawn_flag,canonical_smiles,standard_inchi,standard_inchi_key,full_mwt,mw_freebase,alogp,psa,hbd,hba,num_ro5_violations,n_approved_forms,approved_form_chembl_ids,approved_form_names,has_parent_smiles,bbb_martins_probability,bbb_positive,high_confidence_bbb,rdkit_parse_ok,n_fragments,multifragment_flag,elements,special_elements,other_elements,special_element_flag,other_element_flag,heavy_atoms,rotatable_bonds,torsion_gt32_flag,formal_charge,abs_formal_charge,mol_wt_rdkit,tpsa_rdkit,clogp_rdkit,hbd_rdkit,hba_rdkit,ring_count,manual_review_flag,technical_exclusion_reason,docking_compatible,pdbqt_file,vina_affinity_kcal_mol,status,pose_file,log_file,vina_rank
CHEMBL162036,BENORILATE,Small molecule,4.0,,0,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,"InChI=1S/C17H15NO5/c1-11(19)18-13-7-9-14(10-8-13)23-17(21)15-5-3-4-6-16(15)22-12(2)20/h3-10H,1-2H3,(H,18,19)",FEJKLNWAOXSSNR-UHFFFAOYSA-N,313.31,313.31,2.79,81.7,1.0,5.0,0.0,1,CHEMBL162036,BENORILATE,1,0.9390247941017152,True,True,True,1,False,C;N;O,,,False,False,23,4,False,0,0,313.309,81.69999999999999,2.789500000000001,1,5,2,False,,True,ligands_pdbqt/CHEMBL162036.pdbqt,-8.563,completed,vina_screening_full/poses/CHEMBL162036_out.pdbqt,vina_screening_full/logs/CHEMBL162036.log,34
CHEMBL10878,AGOMELATINE,Small molecule,4.0,2009.0,0,COc1ccc2cccc(CCNC(C)=O)c2c1,"InChI=1S/C15H17NO2/c1-11(17)16-9-8-13-5-3-4-12-6-7-14(18-2)10-15(12)13/h3-7,10H,8-9H2,1-2H3,(H,16,17)",YJYPHIXNFHFHND-UHFFFAOYSA-N,243.31,243.31,2.53,38.33,1.0,2.0,0.0,1,CHEMBL10878,AGOMELATINE,1,0.9857988834381104,True,True,True,1,False,C;N;O,,,False,False,18,4,False,0,0,243.30599999999995,38.33,2.527,1,2,2,False,,True,ligands_pdbqt/CHEMBL10878.pdbqt,-8.554,completed,vina_screening_full/poses/CHEMBL10878_out.pdbqt,vina_screening_full/logs/CHEMBL10878.log,35
CHEMBL19299,LOXOPROFEN,Small molecule,4.0,,0,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,"InChI=1S/C15H18O3/c1-10(15(17)18)12-7-5-11(6-8-12)9-13-3-2-4-14(13)16/h5-8,10,13H,2-4,9H2,1H3,(H,17,18)",YMBXTVYHTMGZDW-UHFFFAOYSA-N,246.31,246.31,2.79,54.37,1.0,2.0,0.0,1,CHEMBL19299,LOXOPROFEN,1,0.5772010207176208,True,False,True,1,False,C;O,,,False,False,18,4,False,0,0,246.30599999999995,54.37,2.7864000000000013,1,2,2,False,,True,ligands_pdbqt/CHEMBL19299.pdbqt,-8.543,completed,vina_screening_full/poses/CHEMBL19299_out.pdbqt,vina_screening_full/logs/CHEMBL19299.log,36
CHEMBL1623992,PIPERIDOLATE,Small molecule,4.0,,0,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,"InChI=1S/C21H25NO2/c1-2-22-15-9-14-19(16-22)24-21(23)20(17-10-5-3-6-11-17)18-12-7-4-8-13-18/h3-8,10-13,19-20H,2,9,14-16H2,1H3",KTHVBAZBLKXIHZ-UHFFFAOYSA-N,323.44,323.44,3.85,29.54,0.0,3.0,0.0,2,CHEMBL1511957;CHEMBL1623992,PIPERIDOLATE;PIPERIDOLATE HYDROCHLORIDE,1,0.9249610662460328,True,True,True,1,False,C;N;O,,,False,False,24,5,False,0,0,323.4360000000001,29.54,3.8460000000000014,0,3,3,False,,True,ligands_pdbqt/CHEMBL1623992.pdbqt,-8.507,completed,vina_screening_full/poses/CHEMBL1623992_out.pdbqt,vina_screening_full/logs/CHEMBL1623992.log,37
CHEMBL110,BENZNIDAZOLE,Small molecule,4.0,2017.0,0,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,"InChI=1S/C12H12N4O3/c17-11(14-8-10-4-2-1-3-5-10)9-15-7-6-13-12(15)16(18)19/h1-7H,8-9H2,(H,14,17)",CULUWZNBISUWAS-UHFFFAOYSA-N,260.25,260.25,1.11,90.06,1.0,5.0,0.0,1,CHEMBL110,BENZNIDAZOLE,1,0.9504037976264954,True,True,True,1,False,C;N;O,,,False,False,19,5,False,0,0,260.253,90.06,1.1077,1,4,2,False,,True,ligands_pdbqt/CHEMBL110.pdbqt,-8.483,completed,vina_screening_full/poses/CHEMBL110_out.pdbqt,vina_screening_full/logs/CHEMBL110.log,38
CHEMBL4297517,MAVACAMTEN,Small molecule,4.0,2022.0,0,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,"InChI=1S/C15H19N3O2/c1-10(2)18-14(19)9-13(17-15(18)20)16-11(3)12-7-5-4-6-8-12/h4-11,16H,1-3H3,(H,17,20)/t11-/m0/s1",RLCLASQCAPXVLM-NSHDSACASA-N,273.34,273.34,2.29,66.89,2.0,4.0,0.0,1,CHEMBL4297517,MAVACAMTEN,1,0.81898592710495,True,True,True,1,False,C;N;O,,,False,False,20,4,False,0,0,273.33600000000007,66.89,2.2906,2,3,2,False,,True,ligands_pdbqt/CHEMBL4297517.pdbqt,-8.478,completed,vina_screening_full/poses/CHEMBL4297517_out.pdbqt,vina_screening_full/logs/CHEMBL4297517.log,39
CHEMBL1201260,BETHANIDINE,Small molecule,4.0,1982.0,0,C/N=C(\NC)NCc1ccccc1,"InChI=1S/C10H15N3/c1-11-10(12-2)13-8-9-6-4-3-5-7-9/h3-7H,8H2,1-2H3,(H2,11,12,13)",NIVZHWNOUVJHKV-UHFFFAOYSA-N,177.25,177.25,0.98,36.42,2.0,1.0,0.0,2,CHEMBL1201260;CHEMBL2110368,BETHANIDINE;BETHANIDINE SULFATE,1,0.7821977853775024,True,False,True,1,False,C;N,,,False,False,13,2,False,0,0,177.251,36.42,0.9813999999999996,2,1,1,False,,True,ligands_pdbqt/CHEMBL1201260.pdbqt,-8.469,completed,vina_screening_full/poses/CHEMBL1201260_out.pdbqt,vina_screening_full/logs/CHEMBL1201260.log,40
CHEMBL16476,PRONETALOL,Small molecule,4.0,,1,CC(C)NCC(O)c1ccc2ccccc2c1,"InChI=1S/C15H19NO/c1-11(2)16-10-15(17)14-8-7-12-5-3-4-6-13(12)9-14/h3-9,11,15-17H,10H2,1-2H3",HRSANNODOVBCST-UHFFFAOYSA-N,229.32,229.32,2.87,32.26,2.0,2.0,0.0,1,CHEMBL16476,PRONETALOL,1,0.907857060432434,True,True,True,1,False,C;N;O,,,False,False,17,4,False,0,0,229.323,32.26,2.871200000000001,2,2,2,False,,True,ligands_pdbqt/CHEMBL16476.pdbqt,-8.468,completed,vina_screening_full/poses/CHEMBL16476_out.pdbqt,vina_screening_full/logs/CHEMBL16476.log,41
CHEMBL1983350,STIRIPENTOL,Small molecule,4.0,2007.0,0,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,"InChI=1S/C14H18O3/c1-14(2,3)13(15)7-5-10-4-6-11-12(8-10)17-9-16-11/h4-8,13,15H,9H2,1-3H3/b7-5+",IBLNKMRFIPWSOY-FNORWQNLSA-N,234.29,234.29,2.84,38.69,1.0,3.0,0.0,1,CHEMBL1983350,STIRIPENTOL,1,0.9433364987373352,True,True,True,1,False,C;O,,,False,False,17,2,False,0,0,234.295,38.69,2.835500000000001,1,3,2,False,,True,ligands_pdbqt/CHEMBL1983350.pdbqt,-8.458,completed,vina_screening_full/poses/CHEMBL1983350_out.pdbqt,vina_screening_full/logs/CHEMBL1983350.log,42
CHEMBL294199,CAPSAICIN,Small molecule,4.0,2009.0,0,COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,"InChI=1S/C18H27NO3/c1-14(2)8-6-4-5-7-9-18(21)19-13-15-10-11-16(20)17(12-15)22-3/h6,8,10-12,14,20H,4-5,7,9,13H2,1-3H3,(H,19,21)/b8-6+",YKPUWZUDDOIDPM-SOFGYWHQSA-N,305.42,305.42,3.79,58.56,2.0,3.0,0.0,1,CHEMBL294199,CAPSAICIN,1,0.8635224938392639,True,True,True,1,False,C;N;O,,,False,False,22,9,False,0,0,305.418,58.56,3.789600000000003,2,3,1,False,,True,ligands_pdbqt/CHEMBL294199.pdbqt,-8.441,completed,vina_screening_full/poses/CHEMBL294199_out.pdbqt,vina_screening_full/logs/CHEMBL294199.log,43
CHEMBL4594250,NETARSUDIL,Small molecule,4.0,2017.0,0,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,"InChI=1S/C28H27N3O3/c1-18-3-10-25(19(2)13-18)28(33)34-17-20-4-6-21(7-5-20)26(15-29)27(32)31-24-9-8-23-16-30-12-11-22(23)14-24/h3-14,16,26H,15,17,29H2,1-2H3,(H,31,32)/t26-/m1/s1",OURRXQUGYQRVML-AREMUKBSSA-N,453.54,453.54,4.89,94.31,2.0,5.0,0.0,2,CHEMBL4594250;CHEMBL4594251,NETARSUDIL;NETARSUDIL DIMESYLATE,1,0.5410241186618805,True,False,True,1,False,C;N;O,,,False,False,34,7,False,0,0,453.54200000000014,94.31,4.889640000000004,2,5,4,False,,True,ligands_pdbqt/CHEMBL4594250.pdbqt,-8.437,completed,vina_screening_full/poses/CHEMBL4594250_out.pdbqt,vina_screening_full/logs/CHEMBL4594250.log,44
CHEMBL578767,FLUMEXADOL,Small molecule,4.0,,1,FC(F)(F)c1cccc(C2CNCCO2)c1,"InChI=1S/C11H12F3NO/c12-11(13,14)9-3-1-2-8(6-9)10-7-15-4-5-16-10/h1-3,6,10,15H,4-5,7H2",GXPYCYWPUGKQIJ-UHFFFAOYSA-N,231.22,231.22,2.37,21.26,1.0,2.0,0.0,1,CHEMBL578767,FLUMEXADOL,1,0.9975735068321228,True,True,True,1,False,C;F;N;O,,,False,False,16,1,False,0,0,231.217,21.26,2.3663,1,2,2,False,,True,ligands_pdbqt/CHEMBL578767.pdbqt,-8.435,completed,vina_screening_full/poses/CHEMBL578767_out.pdbqt,vina_screening_full/logs/CHEMBL578767.log,45
CHEMBL12610,BENZYDAMINE,Small molecule,4.0,,0,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,"InChI=1S/C19H23N3O/c1-21(2)13-8-14-23-19-17-11-6-7-12-18(17)22(20-19)15-16-9-4-3-5-10-16/h3-7,9-12H,8,13-15H2,1-2H3",CNBGNNVCVSKAQZ-UHFFFAOYSA-N,309.41,309.41,3.42,30.29,0.0,4.0,0.0,2,CHEMBL12610;CHEMBL1528134,BENZYDAMINE;BENZYDAMINE HYDROCHLORIDE,1,0.9851697087287904,True,True,True,1,False,C;N;O,,,False,False,23,7,False,0,0,309.413,30.29,3.4151000000000016,0,3,3,False,,True,ligands_pdbqt/CHEMBL12610.pdbqt,-8.42,completed,vina_screening_full/poses/CHEMBL12610_out.pdbqt,vina_screening_full/logs/CHEMBL12610.log,46
CHEMBL685,MEBENDAZOLE,Small molecule,4.0,1974.0,0,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,"InChI=1S/C16H13N3O3/c1-22-16(21)19-15-17-12-8-7-11(9-13(12)18-15)14(20)10-5-3-2-4-6-10/h2-9H,1H3,(H2,17,18,19,21)",OPXLLQIJSORQAM-UHFFFAOYSA-N,295.3,295.3,2.97,84.08,2.0,4.0,0.0,1,CHEMBL685,MEBENDAZOLE,1,0.8660066366195679,True,True,True,1,False,C;N;O,,,False,False,22,3,False,0,0,295.298,84.07999999999998,2.972200000000001,2,4,3,False,,True,ligands_pdbqt/CHEMBL685.pdbqt,-8.389,completed,vina_screening_full/poses/CHEMBL685_out.pdbqt,vina_screening_full/logs/CHEMBL685.log,47
CHEMBL277535,BIFONAZOLE,Small molecule,4.0,,0,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,"InChI=1S/C22H18N2/c1-3-7-18(8-4-1)19-11-13-21(14-12-19)22(24-16-15-23-17-24)20-9-5-2-6-10-20/h1-17,22H",OCAPBUJLXMYKEJ-UHFFFAOYSA-N,310.4,310.4,5.19,17.82,0.0,2.0,1.0,1,CHEMBL277535,BIFONAZOLE,1,0.6788915753364563,True,False,True,1,False,C;N,,,False,False,24,4,False,0,0,310.40000000000003,17.82,5.187800000000005,0,1,4,False,,True,ligands_pdbqt/CHEMBL277535.pdbqt,-8.384,completed,vina_screening_full/poses/CHEMBL277535_out.pdbqt,vina_screening_full/logs/CHEMBL277535.log,48
CHEMBL1289926,AXITINIB,Small molecule,4.0,2012.0,0,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,"InChI=1S/C22H18N4OS/c1-23-22(27)18-7-2-3-8-21(18)28-16-10-11-17-19(25-26-20(17)14-16)12-9-15-6-4-5-13-24-15/h2-14H,1H3,(H,23,27)(H,25,26)/b12-9+",RITAVMQDGBJQJZ-FMIVXFBMSA-N,386.48,386.48,4.64,70.67,2.0,4.0,0.0,1,CHEMBL1289926,AXITINIB,1,0.6950487613677978,True,False,True,1,False,C;N;O;S,,,False,False,28,5,False,0,0,386.48,70.67,4.639100000000004,2,4,4,False,,True,ligands_pdbqt/CHEMBL1289926.pdbqt,-8.363,completed,vina_screening_full/poses/CHEMBL1289926_out.pdbqt,vina_screening_full/logs/CHEMBL1289926.log,49
CHEMBL1071,OXAPROZIN,Small molecule,4.0,1992.0,0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,"InChI=1S/C18H15NO3/c20-16(21)12-11-15-19-17(13-7-3-1-4-8-13)18(22-15)14-9-5-2-6-10-14/h1-10H,11-12H2,(H,20,21)",OFPXSFXSNFPTHF-UHFFFAOYSA-N,293.32,293.32,4.03,63.33,1.0,3.0,0.0,2,CHEMBL1071;CHEMBL1200463,OXAPROZIN;OXAPROZIN POTASSIUM,1,0.5996499836444855,True,False,True,1,False,C;N;O,,,False,False,22,5,False,0,0,293.32200000000006,63.33,4.025800000000003,1,3,3,False,,True,ligands_pdbqt/CHEMBL1071.pdbqt,-8.355,completed,vina_screening_full/poses/CHEMBL1071_out.pdbqt,vina_screening_full/logs/CHEMBL1071.log,50
CHEMBL1089221,BENDAZAC,Small molecule,4.0,1984.0,1,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,"InChI=1S/C16H14N2O3/c19-15(20)11-21-16-13-8-4-5-9-14(13)18(17-16)10-12-6-2-1-3-7-12/h1-9H,10-11H2,(H,19,20)",BYFMCKSPFYVMOU-UHFFFAOYSA-N,282.3,282.3,2.55,64.35,1.0,4.0,0.0,1,CHEMBL1089221,BENDAZAC,1,0.841518223285675,True,True,True,1,False,C;N;O,,,False,False,21,5,False,0,0,282.29900000000004,64.35,2.548,1,3,3,False,,True,ligands_pdbqt/CHEMBL1089221.pdbqt,-8.343,completed,vina_screening_full/poses/CHEMBL1089221_out.pdbqt,vina_screening_full/logs/CHEMBL1089221.log,51
CHEMBL45,MELATONIN,Small molecule,4.0,2007.0,0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,"InChI=1S/C13H16N2O2/c1-9(16)14-6-5-10-8-15-13-4-3-11(17-2)7-12(10)13/h3-4,7-8,15H,5-6H2,1-2H3,(H,14,16)",DRLFMBDRBRZALE-UHFFFAOYSA-N,232.28,232.28,1.86,54.12,2.0,2.0,0.0,1,CHEMBL45,MELATONIN,1,0.942791438102722,True,True,True,1,False,C;N;O,,,False,False,17,4,False,0,0,232.283,54.12,1.8551,2,2,2,False,,True,ligands_pdbqt/CHEMBL45.pdbqt,-8.342,completed,vina_screening_full/poses/CHEMBL45_out.pdbqt,vina_screening_full/logs/CHEMBL45.log,52
CHEMBL815,DINOPROST,Small molecule,4.0,1982.0,0,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,"InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,12-13,15-19,21-23H,2-3,5-6,8-11,14H2,1H3,(H,24,25)/b7-4-,13-12+/t15-,16+,17+,18-,19+/m0/s1",PXGPLTODNUVGFL-YNNPMVKQSA-N,354.49,354.49,3.04,97.99,4.0,4.0,0.0,2,CHEMBL1200896;CHEMBL815,DINOPROST;DINOPROST TROMETHAMINE,1,0.5163513481616974,True,False,True,1,False,C;O,,,False,False,25,12,False,0,0,354.487,97.99,3.042900000000001,4,4,1,False,,True,ligands_pdbqt/CHEMBL815.pdbqt,-8.328,completed,vina_screening_full/poses/CHEMBL815_out.pdbqt,vina_screening_full/logs/CHEMBL815.log,53
CHEMBL1373,MODAFINIL,Small molecule,4.0,1998.0,0,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,"InChI=1S/C15H15NO2S/c16-14(17)11-19(18)15(12-7-3-1-4-8-12)13-9-5-2-6-10-13/h1-10,15H,11H2,(H2,16,17)",YFGHCGITMMYXAQ-UHFFFAOYSA-N,273.36,273.36,2.01,66.15,1.0,2.0,0.0,1,CHEMBL1373,MODAFINIL,1,0.9312663435935974,True,True,True,1,False,C;N;O;S,,,False,False,19,5,False,0,0,273.357,66.15,2.01,1,2,2,False,,True,ligands_pdbqt/CHEMBL1373.pdbqt,-8.311,completed,vina_screening_full/poses/CHEMBL1373_out.pdbqt,vina_screening_full/logs/CHEMBL1373.log,54
CHEMBL1103,FURAZOLIDONE,Small molecule,4.0,1958.0,0,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,"InChI=1S/C8H7N3O5/c12-8-10(3-4-15-8)9-5-6-1-2-7(16-6)11(13)14/h1-2,5H,3-4H2/b9-5+",PLHJDBGFXBMTGZ-WEVVVXLNSA-N,225.16,225.16,0.97,98.18,0.0,6.0,0.0,1,CHEMBL1103,FURAZOLIDONE,1,0.97507985830307,True,True,True,1,False,C;N;O,,,False,False,16,3,False,0,0,225.16,98.18,0.9739,0,6,2,False,,True,ligands_pdbqt/CHEMBL1103.pdbqt,-8.303,completed,vina_screening_full/poses/CHEMBL1103_out.pdbqt,vina_screening_full/logs/CHEMBL1103.log,55
CHEMBL3940890,ACORAMIDIS,Small molecule,4.0,2024.0,0,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,"InChI=1S/C15H17FN2O3/c1-9-12(10(2)18-17-9)4-3-7-21-14-8-11(15(19)20)5-6-13(14)16/h5-6,8H,3-4,7H2,1-2H3,(H,17,18)(H,19,20)",WBFUHHBPNXWNCC-UHFFFAOYSA-N,292.31,292.31,2.88,75.21,2.0,3.0,0.0,2,CHEMBL3940890;CHEMBL4650226,ACORAMIDIS;ACORAMIDIS HYDROCHLORIDE,1,0.6142224967479706,True,False,True,1,False,C;F;N;O,,,False,False,21,6,False,0,0,292.31,75.21,2.875440000000001,2,3,2,False,,True,ligands_pdbqt/CHEMBL3940890.pdbqt,-8.303,completed,vina_screening_full/poses/CHEMBL3940890_out.pdbqt,vina_screening_full/logs/CHEMBL3940890.log,56
CHEMBL306700,VILOXAZINE,Small molecule,4.0,2021.0,0,CCOc1ccccc1OCC1CNCCO1,"InChI=1S/C13H19NO3/c1-2-15-12-5-3-4-6-13(12)17-10-11-9-14-7-8-16-11/h3-6,11,14H,2,7-10H2,1H3",YWPHCCPCQOJSGZ-UHFFFAOYSA-N,237.3,237.3,1.45,39.72,1.0,4.0,0.0,2,CHEMBL2106483;CHEMBL306700,VILOXAZINE;VILOXAZINE HYDROCHLORIDE,1,0.971776592731476,True,True,True,1,False,C;N;O,,,False,False,17,5,False,0,0,237.29899999999992,39.72,1.4525,1,4,2,False,,True,ligands_pdbqt/CHEMBL306700.pdbqt,-8.299,completed,vina_screening_full/poses/CHEMBL306700_out.pdbqt,vina_screening_full/logs/CHEMBL306700.log,57
CHEMBL396778,SAFINAMIDE,Small molecule,4.0,2015.0,0,C[C@H](NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,"InChI=1S/C17H19FN2O2/c1-12(17(19)21)20-10-13-5-7-16(8-6-13)22-11-14-3-2-4-15(18)9-14/h2-9,12,20H,10-11H2,1H3,(H2,19,21)/t12-/m0/s1",NEMGRZFTLSKBAP-LBPRGKRZSA-N,302.35,302.35,2.37,64.35,2.0,3.0,0.0,2,CHEMBL396778;CHEMBL48582,SAFINAMIDE;SAFINAMIDE MESYLATE,1,0.9348076224327088,True,True,True,1,False,C;F;N;O,,,False,False,22,7,False,0,0,302.34900000000005,64.35,2.3681,2,3,2,False,,True,ligands_pdbqt/CHEMBL396778.pdbqt,-8.285,completed,vina_screening_full/poses/CHEMBL396778_out.pdbqt,vina_screening_full/logs/CHEMBL396778.log,58
CHEMBL1266,TETRAHYDROZOLINE,Small molecule,4.0,1979.0,0,c1ccc2c(c1)CCCC2C1=NCCN1,"InChI=1S/C13H16N2/c1-2-6-11-10(4-1)5-3-7-12(11)13-14-8-9-15-13/h1-2,4,6,12H,3,5,7-9H2,(H,14,15)",BYJAVTDNIXVSPW-UHFFFAOYSA-N,200.28,200.28,2.11,24.39,1.0,2.0,0.0,2,CHEMBL1200413;CHEMBL1266,TETRAHYDROZOLINE;TETRAHYDROZOLINE HYDROCHLORIDE,1,0.9792165756225586,True,True,True,1,False,C;N,,,False,False,15,1,False,0,0,200.285,24.39,2.1082,1,2,3,False,,True,ligands_pdbqt/CHEMBL1266.pdbqt,-8.279,completed,vina_screening_full/poses/CHEMBL1266_out.pdbqt,vina_screening_full/logs/CHEMBL1266.log,59
CHEMBL1237122,CARBOPROST,Small molecule,4.0,1979.0,0,CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,"InChI=1S/C21H36O5/c1-3-4-9-13-21(2,26)14-12-17-16(18(22)15-19(17)23)10-7-5-6-8-11-20(24)25/h5,7,12,14,16-19,22-23,26H,3-4,6,8-11,13,15H2,1-2H3,(H,24,25)/b7-5-,14-12+/t16-,17-,18+,19-,21+/m1/s1",DLJKPYFALUEJCK-IIELGFQLSA-N,368.51,368.51,3.43,97.99,4.0,4.0,0.0,2,CHEMBL1237105;CHEMBL1237122,CARBOPROST;CARBOPROST TROMETHAMINE,1,0.5665594041347504,True,False,True,1,False,C;O,,,False,False,26,12,False,0,0,368.51400000000007,97.99,3.433000000000002,4,4,1,False,,True,ligands_pdbqt/CHEMBL1237122.pdbqt,-8.272,completed,vina_screening_full/poses/CHEMBL1237122_out.pdbqt,vina_screening_full/logs/CHEMBL1237122.log,60
CHEMBL2106794,NAFTAZONE,Small molecule,4.0,,1,NC(=O)N/N=C1\C=Cc2ccccc2C1=O,"InChI=1S/C11H9N3O2/c12-11(16)14-13-9-6-5-7-3-1-2-4-8(7)10(9)15/h1-6H,(H3,12,14,16)/b13-9+",TZGBBMBARSFJBG-UKTHLTGXSA-N,215.21,215.21,0.92,84.55,2.0,3.0,0.0,1,CHEMBL2106794,NAFTAZONE,1,0.9602044343948364,True,True,True,1,False,C;N;O,,,False,False,16,1,False,0,0,215.212,84.55000000000001,0.9204000000000004,2,3,2,False,,True,ligands_pdbqt/CHEMBL2106794.pdbqt,-8.251,completed,vina_screening_full/poses/CHEMBL2106794_out.pdbqt,vina_screening_full/logs/CHEMBL2106794.log,61
CHEMBL1201338,CYCLOPENTOLATE,Small molecule,4.0,1974.0,0,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,"InChI=1S/C17H25NO3/c1-18(2)12-13-21-16(19)15(14-8-4-3-5-9-14)17(20)10-6-7-11-17/h3-5,8-9,15,20H,6-7,10-13H2,1-2H3",SKYSRIRYMSLOIN-UHFFFAOYSA-N,291.39,291.39,2.18,49.77,1.0,4.0,0.0,2,CHEMBL1200473;CHEMBL1201338,CYCLOPENTOLATE;CYCLOPENTOLATE HYDROCHLORIDE,1,0.9488682627677918,True,True,True,1,False,C;N;O,,,False,False,21,6,False,0,0,291.39100000000013,49.77,2.1801000000000004,1,4,2,False,,True,ligands_pdbqt/CHEMBL1201338.pdbqt,-8.241,completed,vina_screening_full/poses/CHEMBL1201338_out.pdbqt,vina_screening_full/logs/CHEMBL1201338.log,62
CHEMBL1224,ACRIVASTINE,Small molecule,4.0,1994.0,0,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1,"InChI=1S/C22H24N2O2/c1-17-7-9-18(10-8-17)20(13-16-24-14-2-3-15-24)21-6-4-5-19(23-21)11-12-22(25)26/h4-13H,2-3,14-16H2,1H3,(H,25,26)/b12-11+,20-13+",PWACSDKDOHSSQD-IUTFFREVSA-N,348.45,348.45,4.02,53.43,1.0,3.0,0.0,1,CHEMBL1224,ACRIVASTINE,1,0.7530290365219117,True,False,True,1,False,C;N;O,,,False,False,26,6,False,0,0,348.446,53.43000000000001,4.015320000000003,1,3,3,False,,True,ligands_pdbqt/CHEMBL1224.pdbqt,-8.239,completed,vina_screening_full/poses/CHEMBL1224_out.pdbqt,vina_screening_full/logs/CHEMBL1224.log,63
CHEMBL1256841,NIALAMIDE,Small molecule,4.0,,1,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,"InChI=1S/C16H18N4O2/c21-15(18-12-13-4-2-1-3-5-13)8-11-19-20-16(22)14-6-9-17-10-7-14/h1-7,9-10,19H,8,11-12H2,(H,18,21)(H,20,22)",NOIIUHRQUVNIDD-UHFFFAOYSA-N,298.35,298.35,1.02,83.12,3.0,4.0,0.0,1,CHEMBL1256841,NIALAMIDE,1,0.7765448093414307,True,False,True,1,False,C;N;O,,,False,False,22,7,False,0,0,298.346,83.12,1.0224999999999989,3,4,2,False,,True,ligands_pdbqt/CHEMBL1256841.pdbqt,-8.233,completed,vina_screening_full/poses/CHEMBL1256841_out.pdbqt,vina_screening_full/logs/CHEMBL1256841.log,64
CHEMBL225072,PEMETREXED,Small molecule,4.0,2004.0,0,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,"InChI=1S/C20H21N5O6/c21-20-24-16-15(18(29)25-20)12(9-22-16)6-3-10-1-4-11(5-2-10)17(28)23-13(19(30)31)7-8-14(26)27/h1-2,4-5,9,13H,3,6-8H2,(H,23,28)(H,26,27)(H,30,31)(H4,21,22,24,25,29)/t13-/m0/s1",WBXPDJSOTKVWSJ-ZDUSSCGKSA-N,427.42,427.42,0.67,191.26,6.0,6.0,1.0,6,CHEMBL225072;CHEMBL2360464;CHEMBL3989962;CHEMBL5315053;CHEMBL6068329;CHEMBL6068335,PEMETREXED;PEMETREXED DIPOTASSIUM;PEMETREXED DISODIUM;PEMETREXED DISODIUM HEMIPENTAHYDRATE;PEMETREXED MONOHYDRATE;PEMETREXED TROMETHAMINE,1,0.6461461782455444,True,False,True,1,False,C;N;O,,,False,False,31,9,False,0,0,427.41700000000014,191.26,0.6664000000000003,6,6,3,False,,True,ligands_pdbqt/CHEMBL225072.pdbqt,-8.225,completed,vina_screening_full/poses/CHEMBL225072_out.pdbqt,vina_screening_full/logs/CHEMBL225072.log,65
